Account,Date,year,month,day,Channel,Units,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,day_energy,SUM
6930212101,"Monday, January 8, 2018",2018,1,8,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 8, 2018",2018,1,8,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 8, 2018",2018,1,8,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 8, 2018",2018,1,8,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 8, 2018",2018,1,8,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 8, 2018",2018,1,8,106959544 1,kWh,2822.4,2808,2815.2,2829.6,2887.2,3067.2,3715.2,3823.2,3888,3967.2,3996,3988.8,3974.4,3938.4,3902.4,3866.4,3772.8,3571.2,3240,3110.4,3045.6,2944.8,2980.8,2988,81943.2,138780
6930212101,"Monday, January 8, 2018",2018,1,8,106959544 2,kVARh,1648.8,1634.4,1648.8,1648.8,1648.8,1735.2,2008.8,2052,2080.8,2088,2073.6,2095.2,2080.8,2059.2,2037.6,2016,1980,1879.2,1728,1663.2,1656,1612.8,1656,1620,44352,
6930212101,"Monday, January 8, 2018",2018,1,8,108209523 1,kWh,1684.8,1663.2,1670.4,1684.8,1699.2,1872,2721.6,2800.8,2944.8,2930.4,2944.8,2966.4,2944.8,2966.4,2966.4,2952,2844,2613.6,2188.8,2037.6,1994.4,1872,1922.4,1951.2,56836.8,0
6930212101,"Monday, January 8, 2018",2018,1,8,108209523 2,kVARh,604.8,590.4,597.6,597.6,590.4,583.2,720,770.4,806.4,799.2,799.2,806.4,806.4,813.6,828,828,806.4,727.2,712.8,676.8,669.6,662.4,691.2,662.4,17150.4,
6930212101,"Monday, January 8, 2018",2018,1,8,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, January 8, 2018",2018,1,8,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, January 8, 2018",2018,1,8,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, January 8, 2018",2018,1,8,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9, Fahren,Fahren,32,32,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,32,32,33.8,35.6,33.8,35.6,33.8,33.8,53.6,30.2,30.2,30.2,28.4,28.4,777,
6930212101,"Tuesday, January 9, 2018",2018,1,9, RH,RH,100,100,100,100,100,100,100,100,100,100,100,92.95,93.01,86.56,93.01,93.07,93.01,93.01,93.59,100,100,100,100,100,2338.21,
6930212101,"Tuesday, January 9, 2018",2018,1,9,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106119542 1 Power Factor,Power Factor,90.546431,90.606181,90.252562,90.313826,90.446212,90.736044,92.624021,91.967504,91.82689,92.187202,92.06106,92.180262,92.366241,92.195544,91.96427,91.93426,91.924002,92.00062,91.029979,90.705304,90.395918,89.805128,89.981224,90.691069,2190.741754,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,106959544 1,kWh,2930.4,2923.2,2937.6,2901.6,2908.8,3211.2,3844.8,3880.8,3844.8,3888,3859.2,3895.2,3859.2,3801.6,3844.8,3837.6,3700.8,3520.8,3175.2,3009.6,2908.8,2836.8,2858.4,2901.6,81280.8,139802.4
6930212101,"Tuesday, January 9, 2018",2018,1,9,106959544 2,kVARh,1605.6,1605.6,1620,1605.6,1591.2,1742.4,1980,2080.8,2080.8,2059.2,2066.4,2080.8,2030.4,2037.6,2073.6,2059.2,1987.2,1879.2,1728,1656,1627.2,1620,1627.2,1591.2,44035.2,
6930212101,"Tuesday, January 9, 2018",2018,1,9,108209523 1,kWh,1893.6,1872,1785.6,1778.4,1778.4,1958.4,2930.4,3067.2,3052.8,3067.2,3117.6,3124.8,3117.6,3088.8,3016.8,2959.2,2822.4,2570.4,2131.2,2001.6,1886.4,1764,1864.8,1872,58521.6,0
6930212101,"Tuesday, January 9, 2018",2018,1,9,108209523 2,kVARh,655.2,633.6,633.6,619.2,619.2,648,777.6,885.6,892.8,864,892.8,871.2,864,856.8,856.8,849.6,806.4,712.8,684,669.6,640.8,633.6,662.4,626.4,17856,
6930212101,"Tuesday, January 9, 2018",2018,1,9,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, January 9, 2018",2018,1,9,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10, Fahren,Fahren,30.2,33.8,33.8,33.8,33.8,35.6,35.6,37.4,37.4,39.2,44.6,51.8,53.6,55.4,57.2,57.2,55.4,55.4,53.6,53.6,51.8,55.4,57.2,59,1111.8,
6930212101,"Wednesday, January 10, 2018",2018,1,10, RH,RH,100,100,100,100,100,100,100,100,100,100,100,87.46,87.55,87.64,82.12,87.74,87.64,87.64,93.59,93.59,100,87.64,82.12,76.98,2241.71,
6930212101,"Wednesday, January 10, 2018",2018,1,10,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106119542 1 Power Factor,Power Factor,90.101812,89.947466,89.949527,90.039876,90.059958,90.313483,92.31982,92.118123,92.068337,92.201618,92.674101,92.549372,91.992862,90.812764,90.753329,90.341501,90.263421,90.214336,88.95033,88.384182,88.572369,88.484842,88.436286,88.32746,2169.877175,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,106959544 1,kWh,2865.6,2815.2,2793.6,2786.4,2844,3117.6,3801.6,3859.2,3873.6,3880.8,3715.2,3528,3600,3556.8,3578.4,3376.8,3276,3052.8,2764.8,2628,2613.6,2534.4,2592,2599.2,76053.6,146412
6930212101,"Wednesday, January 10, 2018",2018,1,10,106959544 2,kVARh,1620,1591.2,1584,1569.6,1591.2,1742.4,1994.4,2037.6,2052,2037.6,2001.6,1987.2,1980,1908,1936.8,1893.6,1821.6,1706.4,1591.2,1526.4,1512,1447.2,1497.6,1519.2,42148.8,
6930212101,"Wednesday, January 10, 2018",2018,1,10,108209523 1,kWh,1785.6,1749.6,1742.4,1713.6,1720.8,1900.8,2872.8,2959.2,2988,2995.2,3592.8,3808.8,3348,4111.2,4154.4,3996,3866.4,3592.8,3110.4,2923.2,2908.8,2772,2851.2,2894.4,70358.4,0
6930212101,"Wednesday, January 10, 2018",2018,1,10,108209523 2,kVARh,619.2,626.4,619.2,604.8,612,633.6,784.8,842.4,856.8,849.6,957.6,1015.2,979.2,1627.2,1641.6,1605.6,1584,1468.8,1425.6,1411.2,1382.4,1346.4,1375.2,1396.8,26265.6,
6930212101,"Wednesday, January 10, 2018",2018,1,10,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, January 10, 2018",2018,1,10,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, January 11, 2018",2018,1,11, Fahren,Fahren,57.2,57.2,57.2,57.2,55.4,55.4,55.4,53.6,53.6,53.6,53.6,53.6,53.6,53.6,55.4,55.4,55.4,55.4,55.4,55.4,55.4,57.2,57.2,55.4,1327.8,
6930212101,"Thursday, January 11, 2018",2018,1,11, RH,RH,82.12,82.12,82.12,82.12,87.64,87.64,81.99,93.59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2279.34,
6930212101,"Thursday, January 11, 2018",2018,1,11,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106119542 1 Power Factor,Power Factor,87.952563,88.032308,88.011503,88.018883,90.887959,90.961345,92.548441,90.457685,90.296442,90.492153,90.681333,90.593452,90.380871,90.393497,90.253279,90.210036,90.120117,90.025805,88.6888,88.152898,88.279216,88.209872,88.550347,88.185533,2150.384338,
6930212101,"Thursday, January 11, 2018",2018,1,11,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,106959544 1,kWh,2556,2527.2,2498.4,2534.4,2577.6,2966.4,3513.6,3549.6,3391.2,3391.2,3448.8,3456,3420,3434.4,3448.8,3391.2,3333.6,3103.2,2829.6,2649.6,2664,2577.6,2606.4,2628,72496.8,151668
6930212101,"Thursday, January 11, 2018",2018,1,11,106959544 2,kVARh,1512,1483.2,1468.8,1483.2,1540.8,1605.6,1764,1936.8,1900.8,1872,1879.2,1900.8,1908,1915.2,1951.2,1900.8,1857.6,1735.2,1634.4,1569.6,1548,1497.6,1512,1533.6,40910.4,
6930212101,"Thursday, January 11, 2018",2018,1,11,108209523 1,kWh,2808,2750.4,2707.2,2700,2491.2,1980,3348,4032,3916.8,3880.8,3924,3938.4,3909.6,3931.2,3945.6,3924,3837.6,3556.8,3103.2,2916,2937.6,2815.2,2937.6,2880,79171.2,0
6930212101,"Thursday, January 11, 2018",2018,1,11,108209523 2,kVARh,1389.6,1360.8,1339.2,1339.2,784.8,640.8,1051.2,1634.4,1576.8,1548,1548,1555.2,1562.4,1569.6,1576.8,1598.4,1591.2,1483.2,1454.4,1411.2,1432.8,1382.4,1396.8,1411.2,33638.4,
6930212101,"Thursday, January 11, 2018",2018,1,11,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, January 11, 2018",2018,1,11,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, January 12, 2018",2018,1,12, Fahren,Fahren,55.4,55.4,53.6,53.6,44.6,39.2,35.6,33.8,32,33.8,33.8,33.8,30.2,30.2,26.6,24.8,24.8,23,21.2,19.4,19.4,17.6,17.6,17.6,777,
6930212101,"Friday, January 12, 2018",2018,1,12, RH,RH,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.6,100,92.53,78.9,78.9,72.81,2315.74,
6930212101,"Friday, January 12, 2018",2018,1,12,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106119542 1 Power Factor,Power Factor,87.415086,87.084473,86.710103,86.800473,86.934829,87.809281,90.881659,90.120088,90.279022,90.440135,90.547523,90.587878,90.488086,90.431107,90.284176,90.225353,91.69572,91.763077,90.468953,90.083246,90.191549,88.727452,87.242536,87.192727,2144.404532,
6930212101,"Friday, January 12, 2018",2018,1,12,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, January 12, 2018",2018,1,12,106959544 1,kWh,2534.4,2512.8,2505.6,2520,2584.8,2858.4,3261.6,3340.8,3348,3470.4,3427.2,3463.2,3384,3398.4,3348,3290.4,3405.6,3254.4,3009.6,2887.2,2858.4,2743.2,2671.2,2700,72777.6,142963.2
6930212101,"Friday, January 12, 2018",2018,1,12,106959544 2,kVARh,1526.4,1533.6,1540.8,1555.2,1562.4,1699.2,1864.8,1915.2,1893.6,1972.8,1936.8,1951.2,1929.6,1936.8,1922.4,1908,1915.2,1821.6,1720.8,1706.4,1670.4,1648.8,1627.2,1634.4,42393.6,
6930212101,"Friday, January 12, 2018",2018,1,12,108209523 1,kWh,2714.4,2628,2570.4,2577.6,2570.4,2793.6,3441.6,3816,3816,3794.4,3700.8,3744,3672,3679.2,3621.6,3456,2584.8,2376,1944,1893.6,1908,1958.4,2469.6,2455.2,70185.6,0
6930212101,"Friday, January 12, 2018",2018,1,12,108209523 2,kVARh,1389.6,1368,1375.2,1360.8,1368,1368,1216.8,1526.4,1519.2,1454.4,1404,1418.4,1389.6,1404,1396.8,1317.6,691.2,612,612,597.6,612,799.2,1252.8,1260,28713.6,
6930212101,"Friday, January 12, 2018",2018,1,12,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, January 12, 2018",2018,1,12,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, January 12, 2018",2018,1,12,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, January 12, 2018",2018,1,12,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, January 13, 2018",2018,1,13, Fahren,Fahren,15.8,15.8,14,12.2,12.2,12.2,10.4,10.4,10.4,12.2,14,14,15.8,15.8,15.8,15.8,15.8,12.2,12.2,10.4,12.2,14,15.8,14,323.4,
6930212101,"Saturday, January 13, 2018",2018,1,13, RH,RH,72.61,66.9,66.66,72.19,66.42,72.19,71.98,66.18,66.18,61.07,61.33,61.33,56.68,61.6,66.9,66.9,66.9,72.19,66.42,78.23,85.09,78.57,66.9,78.57,1649.99,
6930212101,"Saturday, January 13, 2018",2018,1,13,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106119542 1 Power Factor,Power Factor,87.078919,87.41567,87.160151,87.134798,87.39092,87.496679,87.285176,87.360378,87.439394,88.260066,90.506423,90.28557,90.590703,90.580199,90.747234,90.722065,90.880087,91.209846,90.997949,90.831176,90.792149,90.534139,90.518129,90.395611,2143.613431,
6930212101,"Saturday, January 13, 2018",2018,1,13,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,106959544 1,kWh,2556,2548.8,2541.6,2541.6,2534.4,2541.6,2563.2,2556,2556,2664,2592,2592,2592,2584.8,2635.2,2620.8,2606.4,2592,2570.4,2563.2,2556,2570.4,2592,2577.6,61848,117043.2
6930212101,"Saturday, January 13, 2018",2018,1,13,106959544 2,kVARh,1548,1519.2,1526.4,1533.6,1504.8,1512,1569.6,1562.4,1569.6,1620,1598.4,1620,1605.6,1612.8,1620,1620,1598.4,1562.4,1562.4,1576.8,1569.6,1598.4,1620,1620,37850.4,
6930212101,"Saturday, January 13, 2018",2018,1,13,108209523 1,kWh,2289.6,2311.2,2246.4,2253.6,2268,2260.8,2433.6,2433.6,2426.4,2354.4,2296.8,2246.4,2275.2,2325.6,2311.2,2332.8,2318.4,2325.6,2296.8,2268,2232,2203.2,2253.6,2232,55195.2,0
6930212101,"Saturday, January 13, 2018",2018,1,13,108209523 2,kVARh,1188,1180.8,1166.4,1166.4,1166.4,1144.8,1224,1216.8,1195.2,1051.2,698.4,684,669.6,684,669.6,676.8,662.4,648,655.2,648,640.8,640.8,655.2,655.2,20988,
6930212101,"Saturday, January 13, 2018",2018,1,13,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, January 13, 2018",2018,1,13,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, January 14, 2018",2018,1,14, Fahren,Fahren,14,12.2,10.4,6.8,5,5,5,6.8,6.8,8.6,12.2,15.8,15.8,17.6,17.6,17.6,15.8,12.2,24.8,10.4,8.6,10.4,10.4,12.2,282,
6930212101,"Sunday, January 14, 2018",2018,1,14, RH,RH,85.21,92.28,92.21,92.08,100,92.01,92.01,84.72,92.08,100,92.28,72.61,66.9,61.86,61.86,56.96,56.68,66.42,100,66.18,71.77,71.98,71.98,72.19,1912.27,
6930212101,"Sunday, January 14, 2018",2018,1,14,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106119542 1 Power Factor,Power Factor,90.590944,90.916226,91.046208,91.206969,91.16019,90.853431,90.743419,90.859435,90.783505,90.555658,90.520606,90.472633,90.566348,90.481522,90.382314,90.376998,90.617163,90.939794,91.07344,91.273303,91.139662,91.031979,91.124124,91.106974,2179.822845,
6930212101,"Sunday, January 14, 2018",2018,1,14,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,106959544 1,kWh,2556,2534.4,2541.6,2541.6,2534.4,2570.4,2584.8,2599.2,2592,2577.6,2584.8,2599.2,2599.2,2606.4,2606.4,2606.4,2592,2613.6,2613.6,2642.4,2577.6,2577.6,2584.8,2584.8,62020.8,115329.6
6930212101,"Sunday, January 14, 2018",2018,1,14,106959544 2,kVARh,1584,1548,1533.6,1519.2,1519.2,1569.6,1584,1591.2,1598.4,1605.6,1612.8,1620,1612.8,1634.4,1627.2,1648.8,1612.8,1598.4,1584,1562.4,1540.8,1540.8,1548,1540.8,37936.8,
6930212101,"Sunday, January 14, 2018",2018,1,14,108209523 1,kWh,2203.2,2181.6,2181.6,2167.2,2160,2188.8,2188.8,2224.8,2224.8,2217.6,2246.4,2217.6,2260.8,2289.6,2260.8,2289.6,2268,2282.4,2260.8,2232,2174.4,2188.8,2210.4,2188.8,53308.8,0
6930212101,"Sunday, January 14, 2018",2018,1,14,108209523 2,kVARh,640.8,612,612,597.6,597.6,619.2,626.4,626.4,626.4,640.8,655.2,648,662.4,669.6,676.8,669.6,655.2,640.8,626.4,619.2,604.8,626.4,619.2,619.2,15192,
6930212101,"Sunday, January 14, 2018",2018,1,14,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, January 14, 2018",2018,1,14,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, January 15, 2018",2018,1,15, Fahren,Fahren,14,14,14,14,15.8,15.8,15.8,17.6,19.4,19.4,21.2,23,23,24.8,24.8,26.6,26.6,24.8,24.8,24.8,24.8,19.4,15.8,14,478.2,
6930212101,"Monday, January 15, 2018",2018,1,15, RH,RH,72.4,85.21,92.34,92.34,85.33,92.41,100,92.47,92.53,100,92.6,92.66,92.66,92.72,100,86.02,79.7,92.72,100,92.72,100,92.53,85.33,85.21,2189.9,
6930212101,"Monday, January 15, 2018",2018,1,15,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106119542 1 Power Factor,Power Factor,90.973128,90.88051,90.875267,90.947337,90.979024,91.06382,91.441178,91.583318,91.712447,91.238977,91.008991,92.264505,92.529108,92.542423,92.423202,92.244627,92.099085,92.387408,92.361444,92.28077,92.014095,91.826056,92.494895,92.404845,2202.57646,
6930212101,"Monday, January 15, 2018",2018,1,15,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, January 15, 2018",2018,1,15,106959544 1,kWh,2577.6,2563.2,2577.6,2592,2577.6,2570.4,2613.6,2656.8,2678.4,2808,2815.2,2980.8,3074.4,3103.2,3124.8,3088.8,3060,3045.6,3031.2,3038.4,3016.8,3024,3024,2973.6,68616,129578.4
6930212101,"Monday, January 15, 2018",2018,1,15,106959544 2,kVARh,1562.4,1555.2,1562.4,1569.6,1555.2,1540.8,1548,1555.2,1555.2,1641.6,1663.2,1756.8,1756.8,1764,1778.4,1778.4,1778.4,1742.4,1735.2,1749.6,1764,1792.8,1706.4,1713.6,40125.6,
