Date,Temperature,Humidity,energy_consumption
2018-11-06 8:00:00 PM,46.4,70.64,7135.2
2018-11-06 9:00:00 PM,48.2,70.84,6854.4
2018-11-06 10:00:00 PM,46.4,75.81,6883.2
2018-11-06 11:00:00 PM,46.4,75.81,6919.2
2018-11-07 12:00:00 AM,42.8,81.04,6832.8
2018-11-07 1:00:00 AM,44.6,75.64,6832.8
2018-11-07 2:00:00 AM,42.8,81.04,6760.8
2018-11-07 3:00:00 AM,42.8,70.23,6732
2018-11-07 4:00:00 AM,39.2,80.75,6717.6
2018-11-07 5:00:00 AM,37.4,80.61,6393.6
2018-11-07 6:00:00 AM,35.6,80.46,7689.6
2018-11-07 7:00:00 AM,37.4,80.61,8006.4
2018-11-07 8:00:00 AM,42.8,70.23,8013.6
2018-11-07 9:00:00 AM,42.8,60.72,7948.8
2018-11-07 10:00:00 AM,46.4,52.92,7920
2018-11-07 11:00:00 AM,48.2,45.94,7905.6
2018-11-07 12:00:00 PM,51.8,43.25,7977.6
2018-11-07 1:00:00 PM,51.8,43.25,7984.8
2018-11-07 2:00:00 PM,51.8,43.25,8064
2018-11-07 3:00:00 PM,51.8,43.25,7948.8
2018-11-07 4:00:00 PM,48.2,49.45,7768.8
2018-11-07 5:00:00 PM,44.6,56.67,7279.2
2018-11-07 6:00:00 PM,42.8,60.72,6422.4
2018-11-07 7:00:00 PM,39.2,69.81,6040.8
2018-11-07 8:00:00 PM,37.4,74.92,5709.6
2018-11-07 9:00:00 PM,33.8,86.45,5436
2018-11-07 10:00:00 PM,33.8,80.31,5479.2
2018-11-07 11:00:00 PM,32,86.35,5500.8
2018-11-08 12:00:00 AM,32,86.35,5472
2018-11-08 1:00:00 AM,32,86.35,5421.6
2018-11-08 2:00:00 AM,30.2,92.89,5342.4
2018-11-08 3:00:00 AM,30.2,86.24,5385.6
2018-11-08 4:00:00 AM,30.2,86.24,5580
2018-11-08 5:00:00 AM,30.2,92.89,6156
2018-11-08 6:00:00 AM,30.2,92.89,8236.8
2018-11-08 7:00:00 AM,30.2,92.89,8625.6
2018-11-08 8:00:00 AM,33.8,86.45,8690.4
2018-11-08 9:00:00 AM,37.4,74.92,8748
2018-11-08 10:00:00 AM,39.2,69.81,8834.4
2018-11-08 11:00:00 AM,42.8,60.72,8272.8
2018-11-08 12:00:00 PM,44.6,56.67,7920
2018-11-08 1:00:00 PM,44.6,52.64,7581.6
2018-11-08 2:00:00 PM,46.4,52.92,7372.8
2018-11-08 3:00:00 PM,44.6,56.67,7336.8
2018-11-08 4:00:00 PM,42.8,60.72,7207.2
2018-11-08 5:00:00 PM,42.8,60.72,6876
2018-11-08 6:00:00 PM,35.6,69.39,6062.4
2018-11-08 7:00:00 PM,39.2,69.81,5738.4
2018-11-08 8:00:00 PM,39.2,69.81,5320.8
2018-11-08 9:00:00 PM,39.2,69.81,5140.8
2018-11-08 10:00:00 PM,39.2,69.81,5234.4
2018-11-08 11:00:00 PM,39.2,69.81,5270.4
2018-11-09 12:00:00 AM,39.2,69.81,5061.6
2018-11-09 1:00:00 AM,39.2,69.81,5292
2018-11-09 2:00:00 AM,35.6,86.56,5292
2018-11-09 3:00:00 AM,33.8,93.01,5306.4
2018-11-09 4:00:00 AM,35.6,93.07,5522.4
2018-11-09 5:00:00 AM,35.6,93.07,5853.6
2018-11-09 6:00:00 AM,35.6,93.07,7012.8
2018-11-09 7:00:00 AM,35.6,100,7668
2018-11-09 8:00:00 AM,37.4,93.12,7754.4
2018-11-09 9:00:00 AM,37.4,93.12,7956
2018-11-09 10:00:00 AM,39.2,86.77,7920
2018-11-09 11:00:00 AM,41,86.87,7999.2
2018-11-09 12:00:00 PM,42.8,81.04,7862.4
2018-11-09 1:00:00 PM,42.8,81.04,7783.2
2018-11-09 2:00:00 PM,42.8,75.46,7790.4
2018-11-09 3:00:00 PM,39.2,80.75,7660.8
2018-11-09 4:00:00 PM,39.2,80.75,7596
2018-11-09 5:00:00 PM,37.4,74.92,7171.2
2018-11-09 6:00:00 PM,35.6,69.39,6415.2
2018-11-09 7:00:00 PM,33.8,69.17,6026.4
2018-11-09 8:00:00 PM,33.8,64.13,5976
2018-11-09 9:00:00 PM,32,63.89,5810.4
2018-11-09 10:00:00 PM,32,63.89,5868
2018-11-09 11:00:00 PM,30.2,63.65,5781.6
2018-11-10 12:00:00 AM,28.4,68.51,5644.8
2018-11-10 1:00:00 AM,28.4,63.4,5601.6
2018-11-10 2:00:00 AM,28.4,54.17,5630.4
2018-11-10 3:00:00 AM,26.6,63.15,5608.8
2018-11-10 4:00:00 AM,21.2,62.38,5486.4
2018-11-10 5:00:00 AM,21.2,62.38,5551.2
2018-11-10 6:00:00 AM,21.2,67.61,6760.8
2018-11-10 7:00:00 AM,21.2,67.61,6811.2
2018-11-10 8:00:00 AM,23,67.84,6768
2018-11-10 9:00:00 AM,24.8,62.9,6868.8
2018-11-10 10:00:00 AM,26.6,63.15,7012.8
2018-11-10 11:00:00 AM,28.4,58.62,6091.2
2018-11-10 12:00:00 PM,32,54.74,5601.6
2018-11-10 1:00:00 PM,33.8,50.92,6249.6
2018-11-10 2:00:00 PM,30.2,58.89,6098.4
2018-11-10 3:00:00 PM,30.2,58.89,6105.6
2018-11-10 4:00:00 PM,30.2,58.89,5990.4
2018-11-10 5:00:00 PM,28.4,68.51,5954.4
2018-11-10 6:00:00 PM,35.6,51.21,5839.2
2018-11-10 7:00:00 PM,28.4,63.4,5810.4
2018-11-10 8:00:00 PM,26.6,68.29,5810.4
2018-11-10 9:00:00 PM,26.6,68.29,5752.8
2018-11-10 10:00:00 PM,24.8,73.61,5796
2018-11-10 11:00:00 PM,26.6,68.29,5810.4
2018-11-11 12:00:00 AM,23,79.39,5702.4
2018-11-11 1:00:00 AM,24.8,79.55,5709.6
2018-11-11 2:00:00 AM,21.2,85.68,5716.8
2018-11-11 3:00:00 AM,23,79.39,5716.8
2018-11-11 4:00:00 AM,21.2,85.68,5709.6
2018-11-11 5:00:00 AM,23,79.39,5702.4
2018-11-11 6:00:00 AM,21.2,79.23,5860.8
2018-11-11 7:00:00 AM,23,85.8,5940
2018-11-11 8:00:00 AM,28.4,73.99,5932.8
2018-11-11 9:00:00 AM,32,63.89,5997.6
2018-11-11 10:00:00 AM,35.6,51.21,5997.6
2018-11-11 11:00:00 AM,37.4,44.13,6040.8
2018-11-11 12:00:00 PM,39.2,41.11,5889.6
2018-11-11 1:00:00 PM,42.8,38.64,5968.8
2018-11-11 2:00:00 PM,42.8,38.64,5904
2018-11-11 3:00:00 PM,42.8,33.06,5954.4
2018-11-11 4:00:00 PM,39.2,41.11,5896.8
2018-11-11 5:00:00 PM,37.4,47.69,5925.6
2018-11-11 6:00:00 PM,35.6,51.21,5796
2018-11-11 7:00:00 PM,35.6,55.3,5868
2018-11-11 8:00:00 PM,35.6,55.3,5644.8
2018-11-11 9:00:00 PM,35.6,55.3,5709.6
2018-11-11 10:00:00 PM,33.8,69.17,5695.2
2018-11-11 11:00:00 PM,35.6,64.38,5774.4
2018-11-12 12:00:00 AM,35.6,59.69,5688
2018-11-12 1:00:00 AM,35.6,55.3,5731.2
2018-11-12 2:00:00 AM,30.2,80.01,5659.2
2018-11-12 3:00:00 AM,33.8,69.17,5738.4
2018-11-12 4:00:00 AM,32,80.16,6019.2
2018-11-12 5:00:00 AM,33.8,74.56,6357.6
2018-11-12 6:00:00 AM,33.8,74.56,7552.8
2018-11-12 7:00:00 AM,33.8,74.56,7934.4
2018-11-12 8:00:00 AM,35.6,69.39,8020.8
2018-11-12 9:00:00 AM,39.2,60.21,8388
2018-11-12 10:00:00 AM,41,52.08,8200.8
2018-11-12 11:00:00 AM,42.8,48.58,8150.4
2018-11-12 12:00:00 PM,42.8,48.58,8215.2
2018-11-12 1:00:00 PM,42.8,45.04,8222.4
2018-11-12 2:00:00 PM,42.8,45.04,8100
2018-11-12 3:00:00 PM,42.8,41.73,8071.2
2018-11-12 4:00:00 PM,42.8,48.58,7804.8
2018-11-12 5:00:00 PM,39.2,55.86,7444.8
2018-11-12 6:00:00 PM,39.2,60.21,6616.8
2018-11-12 7:00:00 PM,39.2,60.21,6278.4
2018-11-12 8:00:00 PM,39.2,64.85,6242.4
2018-11-12 9:00:00 PM,37.4,69.6,6004.8
2018-11-12 10:00:00 PM,37.4,74.92,6141.6
2018-11-12 11:00:00 PM,37.4,69.6,6012
2018-11-13 12:00:00 AM,35.6,74.74,5961.6
2018-11-13 1:00:00 AM,35.6,74.74,5832
2018-11-13 2:00:00 AM,35.6,74.74,5875.2
2018-11-13 3:00:00 AM,35.6,86.56,5875.2
2018-11-13 4:00:00 AM,35.6,93.07,6213.6
2018-11-13 5:00:00 AM,35.6,93.07,6379.2
2018-11-13 6:00:00 AM,35.6,93.07,7668
2018-11-13 7:00:00 AM,33.8,93.01,8042.4
2018-11-13 8:00:00 AM,33.8,86.45,8100
2018-11-13 9:00:00 AM,35.6,74.74,8028
2018-11-13 10:00:00 AM,35.6,69.39,7999.2
2018-11-13 11:00:00 AM,35.6,64.38,8049.6
2018-11-13 12:00:00 PM,37.4,59.95,8092.8
2018-11-13 1:00:00 PM,37.4,51.5,8100
2018-11-13 2:00:00 PM,35.6,55.3,8143.2
2018-11-13 3:00:00 PM,35.6,64.38,7977.6
2018-11-13 4:00:00 PM,33.8,64.13,7826.4
2018-11-13 5:00:00 PM,33.8,59.42,7401.6
2018-11-13 6:00:00 PM,30.2,58.89,6530.4
2018-11-13 7:00:00 PM,30.2,63.65,6278.4
2018-11-13 8:00:00 PM,30.2,68.74,6177.6
2018-11-13 9:00:00 PM,28.4,68.51,6019.2
2018-11-13 10:00:00 PM,26.6,73.8,6055.2
2018-11-13 11:00:00 PM,26.6,68.29,6069.6
2018-11-14 12:00:00 AM,24.8,73.61,5882.4
2018-11-14 1:00:00 AM,24.8,73.61,5853.6
2018-11-14 2:00:00 AM,23,73.41,5817.6
2018-11-14 3:00:00 AM,21.2,79.23,5796
2018-11-14 4:00:00 AM,21.2,79.23,6040.8
2018-11-14 5:00:00 AM,21.2,79.23,6285.6
2018-11-14 6:00:00 AM,21.2,79.23,7682.4
2018-11-14 7:00:00 AM,21.2,79.23,7862.4
2018-11-14 8:00:00 AM,24.8,73.61,8064
2018-11-14 9:00:00 AM,26.6,68.29,8100
2018-11-14 10:00:00 AM,28.4,63.4,8229.6
2018-11-14 11:00:00 AM,30.2,58.89,8200.8
2018-11-14 12:00:00 PM,30.2,58.89,8164.8
2018-11-14 1:00:00 PM,32,54.74,8222.4
2018-11-14 2:00:00 PM,32,54.74,8164.8
2018-11-14 3:00:00 PM,32,54.74,8085.6
2018-11-14 4:00:00 PM,30.2,58.89,7876.8
2018-11-14 5:00:00 PM,30.2,58.89,7459.2
2018-11-14 6:00:00 PM,33.8,93.01,6494.4
2018-11-14 7:00:00 PM,30.2,58.89,6235.2
2018-11-14 8:00:00 PM,30.2,63.65,6170.4
2018-11-14 9:00:00 PM,30.2,63.65,5983.2
2018-11-14 10:00:00 PM,30.2,63.65,6012
2018-11-14 11:00:00 PM,30.2,68.74,6040.8
2018-11-15 12:00:00 AM,30.2,80.01,5868
2018-11-15 1:00:00 AM,30.2,86.24,5889.6
2018-11-15 2:00:00 AM,30.2,86.24,5824.8
2018-11-15 3:00:00 AM,32,86.35,5875.2
2018-11-15 4:00:00 AM,32,86.35,6026.4
2018-11-15 5:00:00 AM,32,92.95,6235.2
2018-11-15 6:00:00 AM,33.8,86.45,7639.2
2018-11-15 7:00:00 AM,33.8,86.45,7891.2
2018-11-15 8:00:00 AM,33.8,93.01,8013.6
2018-11-15 9:00:00 AM,33.8,93.01,8056.8
2018-11-15 10:00:00 AM,33.8,93.01,8128.8
2018-11-15 11:00:00 AM,33.8,93.01,8064
2018-11-15 12:00:00 PM,33.8,93.01,8035.2
2018-11-15 1:00:00 PM,35.6,93.07,8049.6
2018-11-15 2:00:00 PM,35.6,93.07,7977.6
2018-11-15 3:00:00 PM,33.8,93.01,7956
2018-11-15 4:00:00 PM,33.8,93.01,7790.4
2018-11-15 5:00:00 PM,33.8,93.01,7473.6
2018-11-15 6:00:00 PM,37.4,86.66,6703.2
2018-11-15 7:00:00 PM,33.8,93.01,6321.6
2018-11-15 8:00:00 PM,33.8,93.01,6148.8
2018-11-15 9:00:00 PM,33.8,93.01,5968.8
2018-11-15 10:00:00 PM,33.8,86.45,6048
2018-11-15 11:00:00 PM,33.8,86.45,5990.4
2018-11-16 12:00:00 AM,33.8,86.45,5911.2
2018-11-16 1:00:00 AM,33.8,86.45,5947.2
2018-11-16 2:00:00 AM,32,86.35,5889.6
2018-11-16 3:00:00 AM,30.2,92.89,5817.6
2018-11-16 4:00:00 AM,30.2,92.89,6105.6
2018-11-16 5:00:00 AM,30.2,92.89,6415.2
2018-11-16 6:00:00 AM,30.2,92.89,7783.2
2018-11-16 7:00:00 AM,32,86.35,8020.8
2018-11-16 8:00:00 AM,32,86.35,8121.6
2018-11-16 9:00:00 AM,33.8,80.31,8172
2018-11-16 10:00:00 AM,33.8,86.45,8244
2018-11-16 11:00:00 AM,35.6,80.46,8172
2018-11-16 12:00:00 PM,35.6,80.46,8121.6
2018-11-16 1:00:00 PM,37.4,86.66,8035.2
2018-11-16 2:00:00 PM,37.4,86.66,8006.4
2018-11-16 3:00:00 PM,37.4,86.66,7948.8
2018-11-16 4:00:00 PM,37.4,86.66,7639.2
2018-11-16 5:00:00 PM,37.4,86.66,7380
2018-11-16 6:00:00 PM,39.2,80.75,6544.8
2018-11-16 7:00:00 PM,37.4,86.66,6213.6
2018-11-16 8:00:00 PM,37.4,86.66,6141.6
2018-11-16 9:00:00 PM,37.4,86.66,5911.2
2018-11-16 10:00:00 PM,37.4,86.66,6004.8
2018-11-16 11:00:00 PM,37.4,86.66,6026.4
2018-11-17 12:00:00 AM,37.4,86.66,5875.2
2018-11-17 1:00:00 AM,37.4,86.66,5940
2018-11-17 2:00:00 AM,37.4,86.66,5846.4
2018-11-17 3:00:00 AM,37.4,80.61,5846.4
2018-11-17 4:00:00 AM,37.4,80.61,5788.8
2018-11-17 5:00:00 AM,37.4,74.92,5868
2018-11-17 6:00:00 AM,37.4,74.92,6105.6
2018-11-17 7:00:00 AM,37.4,74.92,6199.2
2018-11-17 8:00:00 AM,37.4,74.92,6134.4
2018-11-17 9:00:00 AM,39.2,69.81,6105.6
2018-11-17 10:00:00 AM,39.2,69.81,6105.6
2018-11-17 11:00:00 AM,39.2,75.11,6156
2018-11-17 12:00:00 PM,42.8,65.32,6170.4
2018-11-17 1:00:00 PM,44.6,65.55,6127.2
2018-11-17 2:00:00 PM,44.6,65.55,6120
2018-11-17 3:00:00 PM,42.8,70.23,6120
2018-11-17 4:00:00 PM,42.8,70.23,6069.6
2018-11-17 5:00:00 PM,39.2,80.75,6040.8
2018-11-17 6:00:00 PM,39.2,93.18,5911.2
2018-11-17 7:00:00 PM,39.2,80.75,5853.6
2018-11-17 8:00:00 PM,39.2,80.75,5839.2
2018-11-17 9:00:00 PM,39.2,80.75,5803.2
2018-11-17 10:00:00 PM,39.2,80.75,5875.2
2018-11-17 11:00:00 PM,37.4,86.66,5853.6
2018-11-18 12:00:00 AM,39.2,80.75,5781.6
2018-11-18 1:00:00 AM,39.2,80.75,5810.4
2018-11-18 2:00:00 AM,39.2,80.75,5752.8
2018-11-18 3:00:00 AM,39.2,80.75,5853.6
2018-11-18 4:00:00 AM,39.2,80.75,5760
2018-11-18 5:00:00 AM,39.2,80.75,5832
2018-11-18 6:00:00 AM,39.2,80.75,5904
2018-11-18 7:00:00 AM,39.2,80.75,6458.4
2018-11-18 8:00:00 AM,41,75.28,5997.6
2018-11-18 9:00:00 AM,42.8,75.46,6040.8
2018-11-18 10:00:00 AM,46.4,65.78,6055.2
2018-11-18 11:00:00 AM,46.4,65.78,6033.6
2018-11-18 12:00:00 PM,46.4,70.64,6048
2018-11-18 1:00:00 PM,46.4,70.64,6026.4
2018-11-18 2:00:00 PM,44.6,75.64,5954.4
2018-11-18 3:00:00 PM,42.8,81.04,5976
2018-11-18 4:00:00 PM,41,80.89,5976
2018-11-18 5:00:00 PM,41,86.87,5904
2018-11-18 6:00:00 PM,37.4,93.12,5947.2
2018-11-18 7:00:00 PM,39.2,86.77,5889.6
2018-11-18 8:00:00 PM,39.2,86.77,5796
2018-11-18 9:00:00 PM,39.2,86.77,5810.4
2018-11-18 10:00:00 PM,39.2,86.77,5796
2018-11-18 11:00:00 PM,39.2,86.77,5839.2
2018-11-19 12:00:00 AM,37.4,93.12,5774.4
2018-11-19 1:00:00 AM,37.4,93.12,5752.8
2018-11-19 2:00:00 AM,37.4,93.12,5788.8
2018-11-19 3:00:00 AM,37.4,93.12,5752.8
2018-11-19 4:00:00 AM,35.6,93.07,6141.6
2018-11-19 5:00:00 AM,35.6,93.07,6300
2018-11-19 6:00:00 AM,35.6,93.07,7588.8
2018-11-19 7:00:00 AM,35.6,93.07,7977.6
2018-11-19 8:00:00 AM,37.4,93.12,8006.4
2018-11-19 9:00:00 AM,37.4,100,8049.6
2018-11-19 10:00:00 AM,39.2,93.18,8157.6
2018-11-19 11:00:00 AM,39.2,93.18,8020.8
2018-11-19 12:00:00 PM,37.4,93.12,8042.4
2018-11-19 1:00:00 PM,37.4,100,8049.6
2018-11-19 2:00:00 PM,39.2,93.18,7999.2
2018-11-19 3:00:00 PM,37.4,100,8020.8
2018-11-19 4:00:00 PM,37.4,93.12,7804.8
2018-11-19 5:00:00 PM,37.4,93.12,7480.8
2018-11-19 6:00:00 PM,37.4,93.12,6616.8
2018-11-19 7:00:00 PM,37.4,93.12,6242.4
2018-11-19 8:00:00 PM,35.6,93.07,6177.6
2018-11-19 9:00:00 PM,37.4,86.66,6040.8
2018-11-19 10:00:00 PM,37.4,86.66,5947.2
2018-11-19 11:00:00 PM,37.4,80.61,6019.2
2018-11-20 12:00:00 AM,37.4,80.61,5925.6
2018-11-20 1:00:00 AM,35.6,86.56,5911.2
2018-11-20 2:00:00 AM,35.6,74.74,5947.2
2018-11-20 3:00:00 AM,33.8,86.45,5853.6
2018-11-20 4:00:00 AM,33.8,86.45,6120
2018-11-20 5:00:00 AM,33.8,93.01,6386.4
2018-11-20 6:00:00 AM,33.8,100,7660.8
2018-11-20 7:00:00 AM,35.6,86.56,7941.6
2018-11-20 8:00:00 AM,35.6,86.56,8128.8
2018-11-20 9:00:00 AM,35.6,86.56,8157.6
2018-11-20 10:00:00 AM,35.6,86.56,8150.4
2018-11-20 11:00:00 AM,35.6,86.56,8172
2018-11-20 12:00:00 PM,35.6,80.46,8136
2018-11-20 1:00:00 PM,37.4,74.92,8085.6
2018-11-20 2:00:00 PM,37.4,74.92,8071.2
2018-11-20 3:00:00 PM,37.4,74.92,8035.2
2018-11-20 4:00:00 PM,35.6,69.39,7790.4
2018-11-20 5:00:00 PM,33.8,74.56,7466.4
2018-11-20 6:00:00 PM,35.6,80.46,6501.6
2018-11-20 7:00:00 PM,33.8,69.17,6192
2018-11-20 8:00:00 PM,32,80.16,6112.8
2018-11-20 9:00:00 PM,33.8,74.56,5990.4
2018-11-20 10:00:00 PM,33.8,74.56,6026.4
2018-11-20 11:00:00 PM,32,80.16,6069.6
2018-11-21 12:00:00 AM,30.2,80.01,5925.6
2018-11-21 1:00:00 AM,30.2,80.01,5896.8
2018-11-21 2:00:00 AM,28.4,86.13,5868
2018-11-21 3:00:00 AM,30.2,80.01,5803.2
2018-11-21 4:00:00 AM,30.2,80.01,6055.2
2018-11-21 5:00:00 AM,28.4,86.13,6321.6
2018-11-21 6:00:00 AM,28.4,86.13,7689.6
2018-11-21 7:00:00 AM,28.4,86.13,7898.4
2018-11-21 8:00:00 AM,30.2,86.24,7848
2018-11-21 9:00:00 AM,33.8,74.56,7934.4
2018-11-21 10:00:00 AM,35.6,74.74,7963.2
2018-11-21 11:00:00 AM,35.6,74.74,7826.4
2018-11-21 12:00:00 PM,37.4,69.6,7876.8
2018-11-21 1:00:00 PM,37.4,69.6,7898.4
2018-11-21 2:00:00 PM,37.4,69.6,7855.2
2018-11-21 3:00:00 PM,37.4,74.92,7848
2018-11-21 4:00:00 PM,37.4,74.92,7617.6
2018-11-21 5:00:00 PM,35.6,80.46,7264.8
2018-11-21 6:00:00 PM,35.6,80.46,6422.4
2018-11-21 7:00:00 PM,35.6,80.46,6055.2
2018-11-21 8:00:00 PM,35.6,80.46,6033.6
2018-11-21 9:00:00 PM,35.6,80.46,5760
2018-11-21 10:00:00 PM,35.6,80.46,5846.4
2018-11-21 11:00:00 PM,33.8,80.31,5889.6
2018-11-22 12:00:00 AM,32,86.35,5882.4
2018-11-22 1:00:00 AM,30.2,92.89,5868
2018-11-22 2:00:00 AM,30.2,86.24,5788.8
2018-11-22 3:00:00 AM,30.2,86.24,5796
2018-11-22 4:00:00 AM,30.2,86.24,5767.2
2018-11-22 5:00:00 AM,30.2,86.24,5832
2018-11-22 6:00:00 AM,30.2,80.01,5853.6
2018-11-22 7:00:00 AM,28.4,86.13,5868
2018-11-22 8:00:00 AM,30.2,80.01,5875.2
2018-11-22 9:00:00 AM,33.8,69.17,5932.8
2018-11-22 10:00:00 AM,35.6,69.39,5947.2
2018-11-22 11:00:00 AM,37.4,64.61,5868
2018-11-22 12:00:00 PM,39.2,60.21,5882.4
2018-11-22 1:00:00 PM,39.2,64.85,5882.4
2018-11-22 2:00:00 PM,39.2,64.85,5839.2
2018-11-22 3:00:00 PM,39.2,64.85,5925.6
2018-11-22 4:00:00 PM,37.4,64.61,5868
2018-11-22 5:00:00 PM,35.6,69.39,5882.4
2018-11-22 6:00:00 PM,35.6,69.39,5803.2
2018-11-22 7:00:00 PM,33.8,69.17,5745.6
2018-11-22 8:00:00 PM,33.8,69.17,5745.6
2018-11-22 9:00:00 PM,32,74.37,5644.8
2018-11-22 10:00:00 PM,30.2,74.18,5731.2
2018-11-22 11:00:00 PM,30.2,74.18,5788.8
2018-11-23 12:00:00 AM,30.2,74.18,5752.8
2018-11-23 1:00:00 AM,30.2,74.18,5659.2
2018-11-23 2:00:00 AM,30.2,74.18,5716.8
2018-11-23 3:00:00 AM,28.4,79.86,5709.6
2018-11-23 4:00:00 AM,28.4,79.86,5688
2018-11-23 5:00:00 AM,28.4,79.86,5774.4
2018-11-23 6:00:00 AM,28.4,79.86,5904
2018-11-23 7:00:00 AM,28.4,79.86,5947.2
2018-11-23 8:00:00 AM,33.8,69.17,5947.2
2018-11-23 9:00:00 AM,37.4,69.6,6112.8
2018-11-23 10:00:00 AM,44.6,56.67,6012
2018-11-23 11:00:00 AM,48.2,57.2,6040.8
2018-11-23 12:00:00 PM,51.8,53.75,6076.8
2018-11-23 1:00:00 PM,51.8,53.75,6127.2
2018-11-23 2:00:00 PM,51.8,57.73,6141.6
2018-11-23 3:00:00 PM,51.8,57.73,6141.6
2018-11-23 4:00:00 PM,50,61.71,6069.6
2018-11-23 5:00:00 PM,48.2,66,6069.6
2018-11-23 6:00:00 PM,48.2,66,5882.4
2018-11-23 7:00:00 PM,48.2,61.46,5760
2018-11-23 8:00:00 PM,48.2,61.46,5724
2018-11-23 9:00:00 PM,48.2,61.46,5702.4
2018-11-23 10:00:00 PM,46.4,75.81,5688
2018-11-23 11:00:00 PM,46.4,75.81,5688
2018-11-24 12:00:00 AM,44.6,93.34,5709.6
2018-11-24 1:00:00 AM,44.6,93.34,5601.6
2018-11-24 2:00:00 AM,44.6,93.34,5688
2018-11-24 3:00:00 AM,44.6,93.34,5666.4
2018-11-24 4:00:00 AM,44.6,93.34,5637.6
2018-11-24 5:00:00 AM,46.4,93.39,5767.2
2018-11-24 6:00:00 AM,46.4,93.39,5911.2
2018-11-24 7:00:00 AM,46.4,93.39,6004.8
2018-11-24 8:00:00 AM,48.2,87.27,6004.8
2018-11-24 9:00:00 AM,48.2,93.44,5983.2
2018-11-24 10:00:00 AM,48.2,93.44,6048
2018-11-24 11:00:00 AM,50,87.36,6055.2
2018-11-24 12:00:00 PM,51.8,81.72,6026.4
2018-11-24 1:00:00 PM,53.6,76.49,6141.6
2018-11-24 2:00:00 PM,53.6,76.49,6120
2018-11-24 3:00:00 PM,53.6,71.43,6105.6
2018-11-24 4:00:00 PM,51.8,76.32,6127.2
2018-11-24 5:00:00 PM,50,76.15,6062.4
2018-11-24 6:00:00 PM,51.8,81.72,5947.2
2018-11-24 7:00:00 PM,46.4,87.17,5853.6
2018-11-24 8:00:00 PM,46.4,87.17,5875.2
2018-11-24 9:00:00 PM,46.4,87.17,5875.2
2018-11-24 10:00:00 PM,46.4,87.17,5846.4
2018-11-24 11:00:00 PM,44.6,93.34,5889.6
2018-11-25 12:00:00 AM,44.6,87.07,5810.4
2018-11-25 1:00:00 AM,44.6,93.34,5796
2018-11-25 2:00:00 AM,42.8,93.28,5832
2018-11-25 3:00:00 AM,42.8,93.28,5774.4
2018-11-25 4:00:00 AM,39.2,93.18,5781.6
2018-11-25 5:00:00 AM,42.8,86.97,5846.4
2018-11-25 6:00:00 AM,42.8,86.97,5911.2
2018-11-25 7:00:00 AM,41,93.23,5932.8
2018-11-25 8:00:00 AM,42.8,93.28,5961.6
2018-11-25 9:00:00 AM,46.4,87.17,5940
2018-11-25 10:00:00 AM,50,76.15,6004.8
2018-11-25 11:00:00 AM,51.8,71.23,6004.8
2018-11-25 12:00:00 PM,55.4,62.43,6004.8
2018-11-25 1:00:00 PM,53.6,66.67,6062.4
2018-11-25 2:00:00 PM,53.6,66.67,6026.4
2018-11-25 3:00:00 PM,53.6,71.43,6019.2
2018-11-25 4:00:00 PM,51.8,76.32,6026.4
2018-11-25 5:00:00 PM,50,81.59,6048
2018-11-25 6:00:00 PM,51.8,81.72,5968.8
2018-11-25 7:00:00 PM,51.8,76.32,5940
2018-11-25 8:00:00 PM,51.8,76.32,5889.6
2018-11-25 9:00:00 PM,51.8,76.32,5824.8
2018-11-25 10:00:00 PM,51.8,76.32,5875.2
2018-11-25 11:00:00 PM,50,81.59,5853.6
2018-11-26 12:00:00 AM,48.2,87.27,5774.4
2018-11-26 1:00:00 AM,48.2,87.27,5875.2
2018-11-26 2:00:00 AM,48.2,93.44,5788.8
2018-11-26 3:00:00 AM,48.2,93.44,5839.2
2018-11-26 4:00:00 AM,44.6,87.07,6177.6
2018-11-26 5:00:00 AM,44.6,81.18,6314.4
2018-11-26 6:00:00 AM,41,75.28,7545.6
2018-11-26 7:00:00 AM,37.4,80.61,7999.2
2018-11-26 8:00:00 AM,37.4,74.92,8100
2018-11-26 9:00:00 AM,35.6,93.07,8215.2
2018-11-26 10:00:00 AM,37.4,86.66,8388
2018-11-26 11:00:00 AM,37.4,93.12,8287.2
2018-11-26 12:00:00 PM,37.4,86.66,8244
2018-11-26 1:00:00 PM,33.8,86.45,8056.8
2018-11-26 2:00:00 PM,33.8,86.45,8064
2018-11-26 3:00:00 PM,33.8,86.45,8150.4
2018-11-26 4:00:00 PM,32,92.95,8013.6
2018-11-26 5:00:00 PM,32,92.95,7653.6
2018-11-26 6:00:00 PM,23,79.39,6753.6
2018-11-26 7:00:00 PM,33.8,86.45,6386.4
2018-11-26 8:00:00 PM,32,80.16,6321.6
2018-11-26 9:00:00 PM,30.2,92.89,6098.4
2018-11-26 10:00:00 PM,30.2,86.24,6177.6
2018-11-26 11:00:00 PM,28.4,79.86,6213.6
2018-11-27 12:00:00 AM,28.4,73.99,6019.2
2018-11-27 1:00:00 AM,28.4,73.99,5983.2
2018-11-27 2:00:00 AM,28.4,73.99,5940
2018-11-27 3:00:00 AM,28.4,73.99,5932.8
2018-11-27 4:00:00 AM,26.6,79.7,6343.2
2018-11-27 5:00:00 AM,26.6,79.7,7200
2018-11-27 6:00:00 AM,26.6,79.7,8388
2018-11-27 7:00:00 AM,26.6,79.7,8496
